Product Name,Price,Link,Image,Reviews
"Asus Vivobook Go 15 E1504FA-NJ115 R5-7520U 8 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",14.599 TL,https://www.n11.com/urun/asus-vivobook-go-15-e1504fa-nj115-r5-7520u-8-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-45068586,https://n11scdn.akamaized.net/a1/226_339/05/73/22/13/IMG-7408970154937336865.jpg,12.11.2024 | Rating: 100 | Comment: Yeğenim için addım. tam bir öğrenci bilgisayarı. ekran kartı bileşik ama öğrenci için yeterli bir bilgisayar || 25.10.2024 | Rating: 100 | Comment: güzel ürün tavsiye ederim || 16.10.2024 | Rating: 100 | Comment: Orta seviye kurumsal ihtiyaçları karşılayabilecek güzel bir f/p ürünü. Teşekkürler. || 16.10.2024 | Rating: 100 | Comment: Orta seviye kurumsal ihtiyaçları karşılayabilecek güzel bir f/p ürünü. Tek eksiği 8GB artırılamayan rami. Teşekkürler. || 05.10.2024 | Rating: 100 | Comment: Mağazadan çok memnun kaldım. kargo çok hızlıydı. ders için aldım. gayet memnunum. || 05.10.2024 | Rating: 100 | Comment: Teşekkürler || 27.09.2024 | Rating: 100 | Comment: tavsiye ederim || 23.09.2024 | Rating: 80 | Comment: parasına göre cok iyi ürün magaza hizli kargo || 18.09.2024 | Rating: 100 | Comment: Ertesi gün elime ulaştı. Oldukça hızlı ve günlük işler için ideal bir notebook. Görüntü kalitesi ve ses ev kullanıcısı için yeterli seviyededir. Fan sessiz ve kasa ve klavye kaliteli hissiyat veriyor. Parasını hak eden bir cihaz || 15.09.2024 | Rating: 100 | Comment: Güzel cihaz ıyuna uygun değil || 03.09.2024 | Rating: 100 | Comment: Ryzen 5 ve 7.nesil işlemci gündelik işler için çok çok yeterli.
"Lenovo V15 G4 AMN 82YU00P0TX R3-7320U 8 GB 256 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar","13.499,99 TL",https://www.n11.com/urun/lenovo-v15-g4-amn-82yu00p0tx-r3-7320u-8-gb-256-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-40793692,https://n11scdn.akamaized.net/a1/226_339/03/24/92/16/IMG-6759249476022274196.jpg,"23.12.2024 | Rating: 100 | Comment: SAĞLAM || 08.12.2024 | Rating: 80 | Comment: sağlam zarif iş görür || 18.11.2024 | Rating: 100 | Comment: Fiyatına göre yeterli bir ürün || 05.11.2024 | Rating: 60 | Comment: İyi || 03.11.2024 | Rating: 100 | Comment: saglam geldi.urun guzel.windovsun kurulumunu siz yapiyorsunuz || 03.11.2024 | Rating: 100 | Comment: Kaliteli || 16.10.2024 | Rating: 100 | Comment: kurulumu henüz yapmadım ama ürün zarif ve güzel görünüyor || 16.10.2024 | Rating: 100 | Comment: Orta seviye kurumsal ihtiyaçları karşılayabilecek güzel bir f/p ürünü. Teşekkürler. || 09.10.2024 | Rating: 100 | Comment: GAYET BAŞARI SAĞLAM KARGOLANMIŞ || 01.10.2024 | Rating: 100 | Comment: güzel ürün || 30.09.2024 | Rating: 100 | Comment: Memnum kaldım || 29.09.2024 | Rating: 100 | Comment: Ürün sağlam garantili || 26.09.2024 | Rating: 100 | Comment: urun f/p ürünü teşekkürler || 24.09.2024 | Rating: 100 | Comment: harika ürün çok beğendim. || 22.09.2024 | Rating: 100 | Comment: çok güzel,hızlı kargo için ayrıca teşekkür ederim"
"Casper Nirvana X600.7430-BV00R-G-F R5-7430U 16 GB 500 GB NVMe SSD 15.6"" W11P Dizüstü Bilgisayar",22.399 TL,https://www.n11.com/urun/casper-nirvana-x6007430-bv00r-g-f-r5-7430u-16-gb-500-gb-nvme-ssd-156-w11p-dizustu-bilgisayar-66007245?magaza=casper,https://n11scdn.akamaized.net/a1/176_176/11/89/23/99/IMG-4034558637657152047.jpg,
"Casper NirVana Z100.1335-BF00X-B-Q i5-1335U 16 GB 1 TB NVMe SSD 14"" Free Dos Dizüstü Bilgisayar","23.958,19 TL",https://www.n11.com/urun/casper-nirvana-z1001335-bf00x-b-q-i5-1335u-16-gb-1-tb-nvme-ssd-14-free-dos-dizustu-bilgisayar-49871523?magaza=casper,https://n11scdn.akamaized.net/a1/176_176/15/65/34/93/IMG-9110664335708874269.jpg,
"Casper Excalibur G870.1270-BF70X-B i7-12700H 16 GB 1 TB NVME SSD RTX4070 15.6"" Dos Dizüstü Bilgisayar",45.799 TL,https://www.n11.com/urun/casper-excalibur-g8701270-bf70x-b-i7-12700h-16-gb-1-tb-nvme-ssd-rtx4070-156-dos-dizustu-bilgisayar-53498318?magaza=excalibur,https://n11scdn.akamaized.net/a1/176_176/12/66/00/10/IMG-766421921479215367.jpg,
Casper Excalibur G870.1270-DEB0X-B i7-12700H 32 GB 500 GB NVMe SSD 8 GB RTX4060 Dos Dizüstü Bilgisayar,39.199 TL,https://www.n11.com/urun/casper-excalibur-g8701270-deb0x-b-i7-12700h-32-gb-500-gb-nvme-ssd-8-gb-rtx4060-dos-dizustu-bilgisayar-57345705?magaza=excalibur,https://n11scdn.akamaized.net/a1/176_176/11/12/76/38/IMG-4677979553220775726.jpg,
"Casper NirVana Z100.1335-BX00X-M-Q i5-1335U 16 GB 2 TB NVMe SSD 14"" Free Dos Dizüstü Bilgisayar",27.199 TL,https://www.n11.com/urun/casper-nirvana-z1001335-bx00x-m-q-i5-1335u-16-gb-2-tb-nvme-ssd-14-free-dos-dizustu-bilgisayar-49871590?magaza=excalibur,https://n11scdn.akamaized.net/a1/176_176/08/47/93/78/IMG-744265807731567997.jpg,
"Lenovo V15 G3 ABA 82TV009CTX R7-5825U 16 GB 512 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",15.999 TL,https://www.n11.com/urun/lenovo-v15-g3-aba-82tv009ctx-r7-5825u-16-gb-512-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-52219990,https://n11scdn.akamaized.net/a1/226_339/04/10/26/88/IMG-871438710129915059.jpg,10.01.2025 | Rating: 100 | Comment: Güzel bir ürün. f/p olarak değerlendirilebilir. || 09.01.2025 | Rating: 100 | Comment: ürün sorunsuz elime geçti.Oldukça başarılı || 30.12.2024 | Rating: 20 | Comment: donanımsal hatalı laptop gönderdiler iade etmek istiyorum kabul etmiyorlar || 18.12.2024 | Rating: 100 | Comment: gayet iyi bir ürün fiyat performans açısından. || 11.12.2024 | Rating: 100 | Comment: Fiyat performan ürünü || 10.12.2024 | Rating: 100 | Comment: ürün için teşekkürler || 07.12.2024 | Rating: 100 | Comment: Memnunum. Hızlı çalışıyor || 23.11.2024 | Rating: 100 | Comment: Hızlı bilgisayar. Windows 11 kurulum süresi ~5 dakika. Linux'ta da görünen bir Nvme diski var. 8 core 16 thread. Isı problemi yok. Beğendim.
"HP Victus 16-S0023NT 7Z4N1EA Ryzen 5-7640HS 16 GB 512 GB SSD RTX4060 16.1"" Dos Dizüstü Bilgisayar",38.699 TL,https://www.n11.com/urun/hp-victus-16-s0023nt-7z4n1ea-ryzen-5-7640hs-16-gb-512-gb-ssd-rtx4060-161-dos-dizustu-bilgisayar-40359043,https://n11scdn.akamaized.net/a1/226_339/14/32/57/42/IMG-5333546230799660077.jpg,"23.11.2024 | Rating: 20 | Comment: Almayın, aldırtmayın. Oyun oynuyorum aniden ekran donuyor. Tüm donanım kitleniyor. Tek çare yeniden başlatmak. Video izliyorum donuyor. Yine aynı şey. Onca para verip çektiğim rezilliği burada birkaç cümle ile anlatamam. Rica ediyorum almayın. Fiyat performans ürünü aldım. Pişman oldum. || 19.04.2024 | Rating: 100 | Comment: Ürün sorunsuz geldi. Harika bir bilgisayar. SD kart okuyucu olmayan modeli bu. Klavyede genel, renkli aydınlatma var. Tuş başına renk atayamıyorsunuz. Type-C portundan 100W adaptör ile şarj edilebiliyor. Soğuk çalışıyor bu yüzden sessiz. Oyun oynamak için ideal. Kapak menteşeleri çok sert olduğu için biraz zor açılıyor. Tek elle açamazsınız. Fiziksel açıdan tek sorunu bu. || 09.04.2024 | Rating: 100 | Comment: son derece hızlı, güçlü, şık 3 aydır kullanıyorum hiçbir problem ile karşılaşmadım. oyunlarda gayet yüksek fps alıyorum || 12.03.2024 | Rating: 100 | Comment: Gayret başarılı.. || 08.03.2024 | Rating: 100 | Comment: Hızlı teslimat güvenleri alışveriş teşekkürler || 26.02.2024 | Rating: 100 | Comment: Ürün görseldeki gibi geldi. Paketlemesi çok iyiydi korunaklı bir şekilde elime ulaştı. Emsallerine göre F/P ürünü olduğunu düşünüyorum. Satın almadan önce aynı satıcının farklı alışveriş platformlarına bakılarak alınmalı fiyat farklılığı olabiliyor. || 18.01.2024 | Rating: 100 | Comment: Ürün baya güzel. Alan pişman olmayacaktır. Oyun performansını baya beğedim. || 14.12.2023 | Rating: 100 | Comment: paketleme olarak baya iyi sarıp sarmişlar kutuda hicbir sorun yoktu win 11 pro kurdum onda da sorun yok elime yeni ulasti cok oyun testi yapamadim ama valorant ve cs2ye üstünkörü ayar yaptim cs 2de 350 370 fps valorantta da minimum 350 fps gördüm"
"Dell Vostro 3520 N5315PVNB3520U i5-1235U 16 GB 512 GB SSD 15.6"" Ubuntu FHD Dizüstü Bilgisayar",15.199 TL,https://www.n11.com/urun/dell-vostro-3520-n5315pvnb3520u-i5-1235u-16-gb-512-gb-ssd-156-ubuntu-fhd-dizustu-bilgisayar-36713345,https://n11scdn.akamaized.net/a1/226_339/04/20/76/19/IMG-3765522717214424348.jpg,"28.01.2025 | Rating: 100 | Comment: ÇOK KULLANDIĞIMIZ ÜRÜN F/P ÜRÜNÜ. KARGOLAMA VE PAKET KORUNAKLIĞI ÇOK İYİ || 22.01.2025 | Rating: 100 | Comment: Dell Vostro 3520 N5315PVNB3520U i5-1235U 16 GB 512 GB SSD 15.6"" Ubuntu FHD Dizüstü Bilgisayar || 07.01.2025 | Rating: 100 | Comment: Gayet güzel bir ürün. || 27.12.2024 | Rating: 100 | Comment: ürün kalitesi baya iyi satıcıya teşekkürler ederim 1 günde elime ulaştı || 27.12.2024 | Rating: 100 | Comment: sorunsuz tesimat || 21.12.2024 | Rating: 100 | Comment: beğendim tavsiye ederim || 19.12.2024 | Rating: 100 | Comment: mükemmel pc || 03.12.2024 | Rating: 100 | Comment: Ürün oldukça kaliteli fakat firma ürünün içini açarak RAM'ini kafasına göre değiştirmiş. Ekteki görselde hem vidaların renginin aşınması görülüyor hem de bilgisayar ilk açıldığında ramlerin değiştiğini gösteren bir uyarı görülüyor."
"Asus Tuf Gaming A15 FA507NU-LP052 R7-7735HS 8 GB 512 GB RTX4050 15.6"" 144 Hz Dos Dizüstü Bilgisayar",44.999 TL,https://www.n11.com/urun/asus-tuf-gaming-a15-fa507nu-lp052-r7-7735hs-8-gb-512-gb-rtx4050-156-144-hz-dos-dizustu-bilgisayar-37234079,https://n11scdn.akamaized.net/a1/226_339/13/75/86/25/IMG-1898230284339604090.jpg,"30.11.2024 | Rating: 100 | Comment: cihaz sorunsuz performansi cok iyi || 05.11.2024 | Rating: 100 | Comment: Asus kalitesi || 16.10.2024 | Rating: 100 | Comment: Işık sızması dışında başka bi problemi yok ama kesinlikle 8 veya 16 ram takviyesi gerekli benimkinde sağ alt tarafta ışık sızması var ama karanlık ortam dışında belli olmuyor aldıktan sonra kesinlikle ışık sızmasını kontrol edin || 31.08.2024 | Rating: 100 | Comment: Mağazadan çok memnun kaldım.Ürün çok profesyonel kargolanmıştı tebrik ederim.Ürüne zaten yorum yapamam mükemmel ölü piksel fşn || 30.08.2024 | Rating: 100 | Comment: fp ürün çok iyi malzeme kalitesi falan mükemmel sadece ekranın alt kısımlarında hafif sızma var ama rahatsız etmiyor öneriyorum || 28.08.2024 | Rating: 60 | Comment: ürün güzel hızlı ancak 1 tane ölü piksel cıktı cok üzüldüm alacaksanız buna göre alın asus tuflarda ölü piksel olayı cok fazla oluyor ama ben 1 tane cıktığı icin sorun etmedim ilerde sıkıntı cıkarsa garentiye yollarım || 27.08.2024 | Rating: 60 | Comment: Kutu hasarlı geldi ve fatura yok ayrıca ürün çok sesli çalışıyor || 21.08.2024 | Rating: 100 | Comment: Bu fiyat segmentinde bence çok kalitei bir ürün. ben aldığımda 27.300 idi. 24 bin civarına buna yakın bir lenovo cihaz var ancak bu cihazın işlemcisi daha iyi. Ancak üstüne ram ve ssd eklemesi yapmanız gerekiyor bence. Kurulumu yaptıktan sonra G-helper yükleyip optimusu iptal edip harici ekran kartı turbo moduna geçin ve işlemciye 40 wat limit koyun, daha fazlasına ihtiyacı yok. CS go, gta 5, control, chivalry, battlefront 2 gibi oyunlarda test yaptım. 85 derecenin üstüne çıkmıyor genelde 80"
"Apple MacBook Air MLY33TU/A M2 8C 8GPU 8 GB 256 GB SSD 13.6"" Dizüstü Bilgisayar",35.999 TL,https://www.n11.com/urun/apple-macbook-air-mly33tua-m2-8c-8gpu-8-gb-256-gb-ssd-136-dizustu-bilgisayar-20783352,https://n11scdn.akamaized.net/a1/226_339/07/72/20/35/IMG-6083342553583111848.jpg,23.01.2025 | Rating: 100 | Comment: TEŞEKKÜRLER || 11.01.2025 | Rating: 100 | Comment: güzel beğendim hızlı gönderdiler kutulama harika || 02.12.2024 | Rating: 100 | Comment: Ürün güzel diyecek bir şey yok || 02.12.2024 | Rating: 100 | Comment: Çok kaliteli || 01.12.2024 | Rating: 100 | Comment: Gayet sağlam sorunsuz geldi teşekkürler. || 26.11.2024 | Rating: 40 | Comment: faturası gelmedi ?
