Product Name,Price,Link,Image,Reviews
MSI Cyborg 15 A13vf-895xtr I5,47.999 TL,https://www.trendyol.com/msi/cyborg-15-a13vf-895xtr-i5-16gb-ddr5-1tb-ssd-rtx4060-8gb-15-6-inc-144hz-fhd-freedos-gaming-laptop-p-804737263?boutiqueId=61&merchantId=996584,https://cdn.dsmcdn.com/ty1630/prod/QC/20250129/11/9bc07c0c-bc5f-3954-8786-78a8dcd3d486/1_org.jpg,"Müthiş cihaz || hızlı kargo güzel paketleme || ürün baya iyidi hız olsun ozleikler olsun paketlme süperdi ama format atma ugraştirdi hızlı güzel teskuler ederim burdan paketleme için || güzel kargolama için teşekkürler || Ürünü indirimde aldım kargo sorunsuz geldi çok memnun kaldım || ürünü beğendim freedos oldugu icin driver yuklemesi windows atılması uzun sürdü donma vs yok steamdeki bazi oyunlari oynarkene bazen oyundan atiyor steamlami alakali pc ilemi alakali çözemedim internet donup kalıyor bazen önceki pc ile yasamiyordum || Çok kaliteli bir ürün || su anlik memnunum || Güzel paketlenmiş. Sorunsuz teslim aldım. || Diğer firmalara göre uygun olması beni biraz tedirgin etmesine karşın ürünü çok beğendim tam istediğim gibi satıcı sorularımın hepsine cevap verdi. Bu fiyata bu ürün çok iyi alın aldırın || İndirimdeyken aldım ürünü o fiyata 3050 li sistemler anca alınabiliyorken böyle bi canavarı bu fiyata almak çok iyi oldu teşekkürler Tekramarket.Onun dışında teslim edilmesi gereken günden 1 gün önce geldi çok iyiydi her şey tavsiye ederim herkese . || Oldukça güçlü bir sistem Size her oyunu oynatıcak kapasitede onun dışında gündelik kullanımdada Fan sesi fazla gelmiyor kendiniz ayarlayabiliyorsunu tam performans veya sessiz diye tavsiye ederim || Çok güzel çok beğendim || Fiyatının üstünde bir performansı var ve beklediğimden daha az ısınıyor Assassin Valhalla da full ayarlarda 80 Fps veriyor oyun için alacak arkadaşlara tavsiye ederim || bilgisayar çok donuyor, şuan karşımda hiç bir şey yapamıyorum donuk bir şekilde bekliyor fan sesi rahatsız edecek derecede çalışıyor || şarj çok hızlı bitiyor, onu da sorun etmiyorum normal bu, onun dışında sorun görmedim gayet güzel || Genel olarak beğendim fakat şarjı çok hızlı gidiyor onu normal buluyorum fakat pc yi şarja takarken ve çıkarırken ekran anlık kararıp eski haline geliyor bu bir sorun mu acaba ? || Bilgisayar tam fiyat performans ama MSI fredoss değişik kurulumu başlatmak için sürücüyü görmüyor yazılım indirmek gerekiyor bilgisayarcıların işi ben yaparım diyen varsa başka kurulumu yapıldıktan sonra sorun yok || Rtx 4060 ama 45 watt. Tam performans vermiyor."
ASUS TUF GAMING A15,28.999 TL,https://www.trendyol.com/asus/tuf-gaming-a15-fa506nf-hn051-amd-ryzen-5-7535hs-8gb-512gb-ssd-4gb-rtx2050-15-6-fhd-144hz-fdos-p-814174557?boutiqueId=61&merchantId=954456,https://cdn.dsmcdn.com/ty1206/product/media/images/prod/SPM/PIM/20240311/15/e7730709-7282-340b-97b1-1dfe84ced8d2/1_org.jpg,"guzel begendik || Beğendik, güzel ürün. fiyati da iyi. || Ürün tam bir fiyat performans ürünüdür. Uygun fiyata iyi bir oyunbbilgisayarıdır. Aynen söylenilen özelliklerde geldi. İlk alıp ""Myasus"" uygulamasında kontrol ettiğimde garantinin 1 buçuk yıl kaldığı yazıyordu ama sonrasında kendiliğinden düzeldi. Artık 2 yıl kaldığı yazıyor. Üründe çok parmak izi kalıyor. üreticinin sitesinde ram belleği 64GB'a
Devamını Oku || Şuanki ekonomide alinabilecek en uygun fiyat performans laptop. Oyun oynama ve gundelik islerde sizi yormaz yalnizca fan sesi rahatsiz edebilir bazen son gucte calisiyor oyun oynarken hep fanlar son guc calisiyor. Ama suan piyasada en uygun sizj tatmin edicek tek laptop. Kasa yapisi biraz dandik gibi geldi acikcasi bana yani yere falan duste catlay
Devamını Oku || alalı çok oldu herhangi bir şikayetim yok.ama kurulu olsa çok daha iyi olurdu.boş akvaryum gibi olması tuhaf. || Çok hızlı geldi ürün süper || Fiyat performans laptop u kargo hızlı kesinlikle tavsiye ederim || Gönül rahatlıyla alabilirsiniz hızlı geldi || Ürün efsaneeeee || ben çok beğendim ama bi sıkıntısı var su gibi gidiyor şarjı bu kadar olmamalı nedenini anlayamadım normalde güzel ama kullanım olarak şarjın hızlı bitmesi aşırı sıkıntı yaratıyor || sarj dışında güzel şarjı anlamsız eriyip bitiyor oyun vs oynarken şarja bağlı oynaymazsiniz || Satıcı iyi ama sanki şarjı baya hızlı bitiyor gibi || Pc güzel 2 aydır kullanıyorum.. fakat ekranında sıkıntı var ekran kartı sıkıntılı kendi kendine çzigiler oluyor arada sonra açma kapama tuşuna basımca düzeliyor. Isınmadan dolayı ekran böyle oluyor || Ürünü sağlam teslim aldım 1 konu hariç herşey uygulamada gördüğüm gibi fakat Windows 11 kurulu olarak gönderileceği söyleniyordu kurulum yapılmadan gönderilmiş || Güzel bilgisayar hızlı bir şekildede geldi ürün özenli sağlam gönderilmişti || Kargo bir tek özensizdi.Kutuda delikler vardı büyük.Ama ürün çalışıyor. || ürün neden sadece 1 çözünürlük gözüküyor düşük çözünürlük yapamadığım için oyunu açamıyorum"
ASUS Vivobook 15 I5-1235u,21.899 TL,https://www.trendyol.com/asus/vivobook-15-i5-1235u-24gb-1tb-ssd-15-6-freedos-tasinabilir-bilgisayar-x1502za-ej1067tr11-p-738401475?boutiqueId=61&merchantId=557390,https://cdn.dsmcdn.com/ty1089/product/media/images/prod/SPM/PIM/20231214/10/b76950fc-7af2-31fe-b371-8d0b8e7e35b5/1_org.jpg,"sorunsuz bir şekilde aldık . herşey sapasağlam geldi ...çok iyi kunlanisli ... herkese tavsiye ederim... || ürün bekledigim gibisaglam ve erken ulaştı elime bu ozelliklere göre kaçırılmaz fiyat || Mükemmel bişiy bu || Nerdeyse 1 sene olucak aldığım. Çok beğendik kardeşime aldım üniversite için grafik tasarım üzerine, hızlı işini görüyor. || Harika. Çok beğendim. || kızım çok beğendi ideal || guzel urun tam is pc si || Mükemmel ötesi || Ürün çok iyi her şey çok güzel || ürün çok güzel renk de harika || beğendimmm || MÜKEMMEL ÇOK HAVALI AYNI UZAY MAKİNESİ GİBİ RESMEN YARIN GİDİP KURDURUCAZ BAŞKA SORUNU YOK || Ürün kusursuz geldi.Fiyatının üzerinde kaliteye sahip. || Ürünümüze işletim sistemi kurmadığımız için daha açamadık ama görüntüsü üzerine yorum yapabilirim gayet güzel rengi çok hoş ama tam gümüşte değil mavimsi gibi içinden eksik bir parça çıkmadı tüm özellikleri söylendiği gibi ama tam olarak açınca asıl o zaman yorumumu güncelleyeceğim bu arada kargo çok hızlıydı 3 güne geldi || 1 tb diye 256 gb satıyorlar almayın || Ürün home office olarak veya okul için gayet ideal kullanışlı fakat ben oyun oynayacağım diyorsanız tabiki istediğiniz performansı bulamazsınız ama gayet güzel bir ürün || Satıcının paketlemesi harikaydı. ürün sağlam geldi rengi gümüş değil de açık metalikmavi gibi. bence daha güzel, 24 gb ram ve 1 tb ssd ile windows 11 sistem kurunca roket gibi calisiyor, hafifliğide cabası || Bilgisayar çok güzel. Bu fiyata alınabilecek en iyi bilgisayar diyebilirim. İçinde windows yok onu kendimiz yüklüyoruz. Yükledim gayet güzel memnun kaldım. Tavsiye ederim. || bilgisayardan, satıcıdan, kargodan her şeyden memnunum. kısa sürede, güzel korunaklı bir şekilde ulaştı. windows kurulu gelmiyor kendimiz yüklüyoruz.olumsuz yorum yapan arkadaşa takılmayın gayet de 1 tb geliyor(fotoğraf ekledim). sadece touchpad ile ilgili ufak bir sorun yaşamıştım, teknik servis çok güzel ilgilenip hemen sorunumu hallettiler tekra
Devamını Oku || Ürün mükemmel satıcıya teşekkür ederiz. Ama aras kargo firması için aynı şeyi söyleyemeyeceğim. Ürün teslim edildi yazıyordu ve bize gelmedi. Aradığımız da burada yok teslim edilmiş dediler. Şubeye gidince de yok dediler. Yasal süreç başlatacağımızı söylediğimiz de ise ürün buradaymış diye söylediler. Aras kargo pişmanlıktır. Kimse düşmesin bu tuza
Devamını Oku || Bu ürünün garanti belgesi yokmu || Ürün fotoğraftaki gibi gelmedi klavyenin rengi siyah değil gri geldi || içinin kurulumu yok boş iade etdim 18 gün sonra para iadesini yaptilar"
LENOVO 82k200jxtx Amd Ryzen 7,52.999 TL,https://www.trendyol.com/lenovo/82k200jxtx-amd-ryzen-7-5800h-16gb-512gb-ssd-gtx1650-15-6-fhd-freedos-dizustu-bilgisayar-p-314568436?boutiqueId=61&merchantId=532601,https://cdn.dsmcdn.com/ty456/product/media/images/20220617/17/126852686/502064662/1/1_org.jpg,"severek kullanıyorum freedos geldiği için biraz sıkıntı yaşadım ama halloldu ekran Nvidia uygulamasını falan benim indirmem gerekti || Çok iyi bir ürün. Çok teşekkür ederiz. || Öneriye aldım uygun fiyata çok iyi bilgisayar || gayet guzel dizayn edilmis. malzemelerini begendim yaninda gonderdikleri oyuncu mouse u supriz oldu. performans konusunda birsey diyemem. ancak home kullanicisi olarak benim isimi fazlasi ile goruyor. 8 saniyede aciliyor bilgisayar ayrica su an icin cok memnunum || Beğendim. Güzel || Harika prestij market teşekkürler || İyi güze ürün || Fiyat performans ürünü tavsiye ederim || Çok kaliteli bir ürün || Öğrenci Kızım İçin Aldım Ders Çalışmayı Ve Zaman Kaldıkça Oyun vs Gibi Uygulamalarda Vakit Geçire Bilmesi İçin Performans Mükemmel Teşekkürler || Ürün hızlı seri cihaz || ürün sorunsuz ve hızlı bir şekilde elime ulaştı. || Ekran bi tık kücük,oyun bilgisayarı için uygun değil || Açıkçası korkarak sipariş verdim sonuçta az para değil kırık çıkarmı vs diye ama güzel paketlenmişti sorunsuz teslim aldım teşekkür ediyorum || Teslimat hızlı ürün sağlam geldi. || çok şık güzel bi bilgisayar fakat lenova'nin sitesinden seri numarası ile garanti sorgulama yaptigimda, garantinin haziranda başladığını gördüm satici bana bu konuda ulaşır ve yardımcı olursa sevinirim || Fiyat performans ürünü olduğu için aldık, memnun kaldık. Windows 11 yüklemesini kendimiz yaptık. Orijinal lisans anahtarı da aldık. Oldukça kolay oldu. Yalnız, Windows’u yüklerken AMD’nin ekran kartı dosyasını yüklemeniz gerekiyor, yoksa ekran parlaklık ayarı yapamıyorsunuz. Sorun Windows ile ilgili aslında. Biz sorunu giderdik. Internette bilgi me
Devamını Oku || Gayet güzel çok iyi sarıp kargolamişlar || Ürünün satıcısınadır bu değerlendirme Ürünün normalde 24 ay garantisi olması gerekirken ürünün şu anda 17 ay garantisi olduğunu öğrendim kullanılmış cihazlarımı gönderiyorlar anlamadım 5 ocak 2023 tarihinde teslim aldım ürünü halbuki"
LENOVO IP Gaming3 Intel Core,31.799 TL,https://www.trendyol.com/lenovo/ip-gaming3-intel-core-i5-12450h-8gb-512gb-rtx3050-dos-15-6-onyx-grey-gaming-laptop-82s9015utx-p-744554283?boutiqueId=61&merchantId=391109,https://cdn.dsmcdn.com/ty969/product/media/images/20230720/10/395185336/979900867/2/2_org.png,"çok memnunum, gayet iyi bir bilgisayar. || Çok güzel bir bilgisayar || Tamamen bir fiyat performans ürünü çok hoşuma gitti yaklaşık bir haftadır kullanıyorum lenovo ısınma sorunu nu gercekten iyi kurgulamış dizaynı çok şık sadece usb giriş yetersiz bide kargo çok büyük bir kutuyla geldi evet üründe sıkıntı yoktu ama Gereksiz büyüktü ve şarj aleti pc yanına atılmış gibi en azından Bi kutuya koyulabirdi daha itibari olu
Devamını Oku || süper || Oğlum beğendi || guzel kullanacak en ıyı laptoplardan || Tam bir fiyat/performans cihazı. Soğutması çok iyi gönül rahatlığıyla alabilirsiniz. Oyun performansından da memnun kaldım. || Çok iyi. Özellikleri de fiyatına göre çoğu markaya göre iyi. Öneririm lenovo farkı || Güzel PC ihtiyacı mı karşıladı || Uzun süredir Lenovo kullanıcısıyım, beklediğim kalitede bir ürün, çocuk oyun oynasın diye aldım. Windows 11 kurarken nvme diski görebilmesi için BIOS'tan Intel VMD özelliğini kapatmanız gerek. Kurduktan sonra ilk güncellemelerde BIOS da güncelleniyor, açılışta mavi ekran yediğinizde yine BIOS'a girip yeni BIOS'ta da Intel VMD'yi kapatmanız gerek.
Devamını Oku || bu fiyata göre gayet iyi bir laptop. ürünün tasarımını beğendim sade ve şık. windows yükledikten sonra lenovo vantage uygulamasını yükleyin orda laptop ile ilgili güzel bir sürü ayar var. kargolama ve teslimat iyiydi. ürünün tam özelliklerini fotoğrafa koydum. ekran kartı 85w rtx 3050 || sadecr şarjı biraz hızlı bitiyor onun dışında gayet iyi || başlangıç için güzel bir oyun bilgisayari lakin 8 gb ram biraz yetersiz kalir alacakların sonradan 8 gb ram eklenmesini tavsiye ediyorum . onun harici bir eksiği gedigi yok fiyatına göre guzel ozellikleri olan bir bilgisayar bütçeniz uygunsa alınır. || işlemci iyi, aşırı ısınmıyor, bir önceki kasa lenovolar biraz daha fazla ısınıyor. klavye tek renk maalesef. ekran 144 olsa daha iyi olurdu. asus alacaktım ama bunun fiyatı özelliklerine göre çok uyguna gelmişti o yüzden aldım. || Ürün güzel ama bu versiyonda USB şarjı desteklemiyor ve sadece iki portu var, yeni nesil ve yeni yıl ama 5/10 veriyorum. || ürün iyi paketli geldi, gayet iyi bir fiyat performans bir makinesi tavsiye ederim || Bu paraya alınabilecek özellikte en iyi ürün bence. Malzeme kalitesi tok. Elinize aldığınızda anlıyorsunuz taş gibi hiç çatırdama yok. Ama biraz ağır geldi bana kg olarak his bende bir yere taşımıyorum evde kullanıyorum. Ben 19999 aldım. Muadilleri 27 lerdeydi. Bütün güncel oyunları oynayabiliyorum. İyi kide almışım diyorum. Cihaz elime sipariş gün
Devamını Oku || piyasada indirimli fiyatıyla trendyol satıcısından aldım cihaza youtube üzerinden ideaped gaming model nasıl Windows yükleniri izleyin birde ssd görmesi için video var onuda mutlaka izleyin daha sonra kurulumu yaparsıznı güvenle alabilirsiniz herkesin cihazı şimdiden hayırlı olsun"
ASUS D515da-br3169 Amd Ryzen,14.899 TL,https://www.trendyol.com/asus/d515da-br3169-amd-ryzen-3-3250u-8gb-256gb-ssd-15-6-freedos-tasinabilir-bilgisayar-p-329580120?boutiqueId=61&merchantId=409439,https://cdn.dsmcdn.com/ty485/product/media/images/20220720/11/146601509/524385182/1/1_org.jpg,"10 yıldız olsa veririm fiyat olarak ve kalite olarak beklentimizi fazlası ile karşıladı || memnunum severek kullanıyorum || tam fiyat performans urunudur tavsiye ederim || Güzel pc kesinlikle iş okul için yeterli || fiyatına göre çok güzel ben çok memnunum alacaklara tavsiye ederim hızı çok iyi kullanması çok rahat || Kalitesine göre çok uygun bir ürün || Ev için uygun ama ofis için biraz yetersiz kalabilir || Sorunsuz geldi. || performansı gayet güzel || fiyat performans ürünü ben beğendim || Ürün şuanki laptop fiyatlarına göre gerçekten güzel iş çıkarıyor. Ryzen 3250 u 8 gb ram ve 256 gb ssd ile günlük kullanım için gerçekten çok iyi. Ofis , video izleme vs için çok kullanışlı. Fan sesi yok denebilecek kadar az. Oyun oynamam idare etsin yeter diyorsanız bu fiyata alabileceğiniz en iyi donanıma sahip dizüstü bu. Eksi yönleri kasa ve k
Devamını Oku || Kaliteli güzel ürün || Bu fiyata alınabilecek en iyisi || fiyatına göre güzel bir ürün || Slim güzel boyutlarda her türlü işimi görüyor. (Windows kurmazsanız yazıcı görmüyor.) || ürünün görünüşü çok güzel ince ve hafif aynı zamanda hızı da iyi iş görür. || ürün hakkında ne yazıyorsa eksiksiz ve sorunsuz ürün aynen geldi.ayrıca hızlı ve sorunsuz kargo teslimatı yapıldı teşekkür ederiz || Kargo çok hızlıydı paketleme güzeldi ama bu paraya en azından bir hediye gönderilebilirdi sadece şarj cihazı koyup göndermişler koskoca Asus’a yakıştıramadım || ssd kapasitesi ben 256 aldim 116 geldi ne yapak ? || ürünün fiyatı en uygun burdaydı. ben aldıktan sonra fiyatı arttı. garanti süresinin kontrol ettiğimde önceden garantisi başlatılmış gözüküyor. servisini aradım faturanız hangi tarihte ise o tarihten itibaren garanti kapsamında olduğu söylendi. ürünü asus sistemine kayıt ettirirken dikkat ediniz"
Huawei Matebook D16 12.Nesil,19.999 TL,https://www.trendyol.com/huawei/matebook-d16-12-nesil-core-i5-12450h-8gb-512gb-ssd-16inc-w11-p-799960375?boutiqueId=61&merchantId=624588,https://cdn.dsmcdn.com/ty1148/product/media/images/prod/SPM/PIM/20240125/07/31e4774d-730b-3ffc-abaa-a63b4aa990d7/1_org.jpg,"Tşk ederim gerçekten çok iyi || bayıldımmm || Çok beğenerek aldım hafifliği kullanımı çok iyi çok beğendim || ürün 2 günde teslim edildi. ürün ambalaj vs her şey iyiydi. cihazı araştırıp aldım, 2-3 haftadır kullanıyorum ve memnunum. düşük veri sağlayan işlemlerde 6-7 saate kadar dayanabiliyor pil ömrü. 3 saat LoL oynadım ve yine bitmedi şarjı bu arada. bu fiyat bandında alınabilecek en iyi ürün bence. sadece bütçe meselesi, 16GB ram'i olan cihazlar da terc
Devamını Oku || Beğendim,fiyat performans. || 👏🏻👏🏻👏🏻 çok güzel || Çok güzel 😍 || 512 GB' yazmıştı. 256 GB çıktı. cihaz çok ısınıyor. || kargo erken geldi, daha kullanmadım ama şık beklediğim gibiydi👍🏻 || ürünüm elime ulaşmamasına rağmen ulaşıldı diye gözüktü. Aras kargo adresimi bulamadı bahanesi ile ürünümü bana ulaşrırmadı. hiç tavsiye etmiyorum Windows yüklü gelicek dediler yüklenmemiş bi de onun açmak için 600 TL para verdim bilgisayar çok güzel ama satıcıyı asla tavsiye etmiyorum || üründe sıkıntı yok hızlı kargo firmaya teşekkürler || Freedos geldi kendimiz yükledik w11 i kutuda da yazıyordu extra masraf çıktı || Kesinlikle tavsiye etmiyorum ürünü iade etmişim red etmiş gri reng olarak yazılmış mavimsi bir reng geldi aşırı ısınıyor || merhaba bilgisayarım geldi ama açılmıyor şarzımı yok acaba bilgi verirmisiniz teşekkür ederim || Kutuda veya üründe herhangi bir sorun yok. Teşekkürler"
ASUS Tuf Gamıng A15 R7 -,"48.277,19 TL",https://www.trendyol.com/asus/tuf-gaming-a15-r7-7735hs-32gb-1tb-ssd-rtx4050-6gb-15-6-144hz-fhd-w11home-fa507nu-lp052-p-690589819?boutiqueId=61&merchantId=153128,https://cdn.dsmcdn.com/ty832/product/media/images/20230417/12/326946292/913527994/1/1_org.jpg,"oğlum mühendislik okuyor okul hediyesi aldım || Satıcı çok iyi herkese tavsiye ederim :) || kaliteli çok beğendim || Bilgisayarı 4 aydır kullanıyorum aşırı derecede memnunum. İçindeki parçaların hakkını veriyo. Duruşu çok şık. Yazılımla ilgilendiğim için büyük dosyalar olmasına rağmen çok hızlı ve çok rahat bi kullanışı var. Paketlemesinden korkmuştum fakat çok sağlam bi şekilde ve hızlı geldi. Bu özelliklerde Bilgisayar almak isteyenlere tavsiye ederim. || gayet guzel || paketleme olsun sunduğunuz update edilmiş ürünlervolsun laptop kalitesi sizin kaliteniz çok iyi ve sorunsuz çok teşekkür ederim tüvenim boşs çıkmadı başarılar dilerim || güzel şekilde kargolanmış. teşekkürler || 1 haftadır kullanıyorum ürün güzel, kargo sürecinde va de hiçbir problem yaşamadım 👍 || bir aydır kullanıyoruz bı sıkıntısı yok || ürün güzel bu paraya alabilceyin en iyi bilgisayar || Hızlı ve güvenilir || direk samimi olarak başlayım... tank gibi bilgisayar kasma yok donma yok bütün güncellemeleri yapmadan kullanmayın biraz ısınıyor fakat hızlı soğutuyor güçlü fanları var tavsiye ediyorum kuruşu kuruşuna helal olsun || Cihaz güzel ve hızlı performans gösteriyor. Memnunum. || Satıcıya satın alma süreci boyunca ilgi ve alakası için çok teşekkür ederiz. Güzel paketleme ve hızlı kargo. || Memnun kaldık. || 2 aydır kullanıyorum bir sorunu çıkmadı memnunum. || Ürünü indirimdeyken almıştım. Çok güzel yani bu fiyata bu özellikleri zor bulursunuz biraz. İntele o kadar para verceğinize amdye verin daha iyi. Işıkları, sesi, ekranı, oyun performansı her şey on numara ve de aşırı sessiz. Fakat bilgisayar bazen garipleşiyor neden bilmiyorum ama bazen hata veriyor mavi ekran falan. Bir de oyunlarda zaman zaman fp
Devamını Oku || ürün açıklamalarında ki gibi aynısı geldi kullanıyorum şimdilik bir sorun yok gayet iyi || Geleli 2 hafta oldu şuan bir sıkıntı yok, sadece ürünün garantisi başlayalı 4 ay olmuş. || Windows 11 yüklü driver’lar yüklü değil. Kullanıma hazır yazılmış alakası yok. Driver ları yükletmek için hem nakitinizden hem vakitinizden oluyorsunuz. Ürünü almadan önce mutlaka driver yüklümü diye sorunuz.. || İlgili satıcı, güzel paketleme, çok güzel ürün... Hiç düşünmeden sipariş verebilirsiniz...."
MSI Katana 17 B13vfk-1037xtr,64.955 TL,https://www.trendyol.com/msi/katana-17-b13vfk-1037xtr-intel-core-i7-13620h-16gb-1tb-ssd-rtx4060-freedos-17-3-fhd-144hz-tasina-p-808556156?boutiqueId=61&merchantId=127233,https://cdn.dsmcdn.com/ty1615/prod/QC/20241220/20/5cb80ca6-140b-3d42-9b30-f919e630686e/1_org.jpg,"gayet güzel || Bilgisayar tam bir canavar , fiyatıda özelliklerine göre uygun , çok araştırdım özelliklerini , render yapılacak ise ram i yüksek olan model seçilmeli . || çok güzel ısınma donma hiçbirşey yok çok mutluyum || Kurulumunu yeni yaptım, cihaz 10 numara zaten. Uzun araştırmalar sonucu tercihin bu cihaz oldu. Kesinlikle tavsiye ederim. Kasım indiriminde iyi fiyat bence || gerçekten çok iyi bir bilgisayar mimarlık için aldım gayet güzel || Ürünü çok beğendik, 3 gündür kullanıyoruz şu anlık hızı, sesi kalitesi güzel. Ürünün saten bilgisinde yazan özellikleri iyi olduğu için almak istememiştik, şu anlık bir sıkıntısı yok fakat fan sesi biraz yüksek geldi, ilk kez oyun bilgisayarı kullandık kullanan kişilere sorduğumuzda normal olduğunu söylediler. || Ürün müthiş ddr5 5200 mhz olması çok güzel 1 tb ssd olması yeterli malzeme kalitesi ve hissiyat çok iyi msı centerı çok beğendim bilgisayarın herşeyini kendine göre dizayn edebiliyosun fiyat çok gelebilir ama uzun vadede mükemmel bir ürün ,canavar çakması ürünlere buna yakın fiyat vereceğinize evladiyelik denecek makineyi alın çünkü diğer ürünler h
Devamını Oku || Şimdi ürün geldi iyi hoş kurdum bi sıkıntısı yok tertemiz yapmışlar Emeği geçen herkese teşekkürler en popüler olan oyunlardan olan Valorant full orta ayarlar rekabet maçında 350 400 arası ortalama , şarjda oynamanızı tavsiye ederim yoksa hep fps düşüşü hem de kasmalar başlıyor ama genel olarak fiyatına göre alınabilecek en güzel bilgisayar olabili
Devamını Oku || MSI Kalitesi bambaşka buram buram kalite kokuyor. Darısı olmayanların başına İnşAllah. 🙏 || Oyun ve ders için ideal || Bilgisayar gayet güzel ve kaliteli .Bu fiyata alınabilecek en iyi bilgisayar olduğunu düşünüyorum. || makine güzel || Hızlı ve güvenilir cihaz çok iyi tavsiye ederim gün geçtikçe fiyatı artan bi ürün kaçırmayın || Çok hızlı geldi || Ne denebilir MSI farkı || Mükemmel bi ürün || Paketlenmesi olsun hızlı şekilde gelmesi olsun aldığıma gayet memnunum performansını zaten anlatmaya gerek yok || Hızlı bir sürede elime ulaştı.İyi bir şekilde paketlenmişti , kargo paketi de sağlamdı . || 60 milyar bilgisayara verdik insan bir hediye gönderir ya ekran koruyucu ne bileyim yani insanların gönlünü hoş etmek için || çok beğendim güzel paketlenmisti || Ürün paketleme çok iyiydi sağlam bir şekilde elime ulaştı || içinden tetris çıktı kandırıldık şaka şaka sağlam ulaştı elime, cihaz da güzel yetkili satıcı olduğu için kafam rahattı zaten || gönderilen ürünün touchpadinde yamukluk var ve çıkartmaması gereken sesler çıkartıyor"
MONSTER Huma H4 V5.2 Intel,29.599 TL,https://www.trendyol.com/monster/huma-h4-v5-2-intel-core-i7-1255u-16-gb-ram-512-gb-ssd-freedos-14-1-fhd-p-456347368?boutiqueId=61&merchantId=105286,https://cdn.dsmcdn.com/ty1598/prod/QC/20241103/02/7e7c93e5-a607-3b9a-a616-8527d6bd4c2f/1_org.jpg,"Bu kadar zarif, bu kadar hızlı, bu kadar mükemmel performansı bu fiyata başka pc de bulamazsınız. İkinci alışımız, monster bir defa kullanan bir daha başka pc kullanamıyor arkadaşlar. Ayrıca iletişimleri de çok iyiydi teşekkürler ediyorum. || aşırı beğendim benim için tam bir f/p ürünü. tek sorunu şarj ışığı sürekli yanıp sönüyor onu da bir şekilde halledeceğim anlayamadım mantığını. markanın çağrı merkezi çalışanları da oldukça iyi en ufak durumda yardımcı oluyorlar. harika bir firma. || hizli ve sapasaglam geldi umarim bi sorun yasamam cok beğendim || Bilgisayardan çok memnunum boyutu da gayet güzel paketleme güzeldi çanta ve flash hediyesi için teşekkürler || 4 gün önce 15.079 a aldım. 16.200 olmuş. Sırf artar diye aldım gerçekten takip etmek mümkün değil. Bilgisayarı da yorumlara güvenerek aldım. Gerçekten hızlı. || Çok memnunum || Gerçekten çok güzel bir ürün çok kaliteli kargo hızlı ve özenli paketlenmiş içinden 16 GB bellek hediyesi ve çanta hediyesi çıktı teşekkürler || ürün mükemmel herkese tavsiye ederim çok hızlı çok pratik tüm ihtiyaçları karşılıyor ben bir yazılımcı olduğum halde bu bilgisayarda bu verimi alacağımı düşünmemiştim almak isteyenler tereddütsüz bir şekilde alabilir || Güzel ürün. || kargolama gayet güzeldi. bilgisayar da taş gibi. ben mühendislik öğrencisiyim ve laptopu kullanma amacım çeşitli yazılım programlarıyla projeler geliştirmek. cihazın işlemcisi gayet iyi rami de yeterli. ekran kartı pek iyi değil ama amaç oyun oynamak ya da üst düzey oyun geliştirme programları kullanmak olmadığından dolayı yazılım uygulamaları için
Devamını Oku || Hızlı teslimat ve kaliteli bir ürün çok memnun kaldım || Paketleme cok iyiydi çantası da aynı şekilde kaliteli biraz ufak ama kaliteli sağlam bir ürün || 1 yıldır kullanıyorum Çok memnunum. Taşınabilirligi, hızı, inceliği çok iyi. sorunsuz kullandım Maşallah diyelim de 😊 Ancak çanta daha ilk aylardan fermuar kısmından yırtıldı bu üzmüştü beni || çok iyi .. || bu ne biçim bilgisayar yahu kulaklık girişi bozuk. fanı inanılmaz ses yapıyor. hoparlör arada çızırdıyor."
